siteid,spid,x,y,occ,group,alt,asp2,ontprec,ontprec4,ontprecsd,ontslp,onttemp,onttempsd,onttmin4,ontveg,watdist
10472,tgb,-78.21809,44.74886,0,bird,348,-9.22E-01,904,64,10,1.108707,38,10538,-10,2,671409.6
10473,tgb,-78.63012,44.10476,0,bird,348,-9.14E-01,841,61,10,0.643716,49,9991,1,4,739797.3
10474,tgb,-81.19982,43.46672,0,bird,348,-4.64E-01,1040,75,9,0.06312417,55,9650,2,5,820570.3
10475,tgb,-79.97312,43.56345,0,bird,348,-3.16E-01,894,68,13,0.04402823,56,9787,3,2,798358.4
10476,tgb,-78.12574,45.93126,0,bird,348,9.97E-01,914,60,19,1.026062,21,11432,-27,2,541667.3
10477,tgb,-77.85361,45.05609,0,bird,348,-8.93E-01,881,62,12,1.505651,34,10782,-14,5,640956.5
10478,tgb,-78.40307,45.92087,0,bird,348,9.83E-01,943,62,18,0.9281155,22,11358,-27,3,540491.6
10047,tgb,-78.60052,45.55656,0,bird,475,-7.51E-01,988,65,14,1.119287,20,11033,-29,2,578385.3
10479,tgb,-84.57725,47.64823,0,bird,347,-3.94E-01,1056,54,19,0.1452855,8,10934,-41,2,457081.7
10480,tgb,-80.43874,43.63907,0,bird,347,-8.94E-01,968,72,12,0.3750252,53,9799,0,4,793513.3
10481,tgb,-81.18969,43.40764,0,bird,347,9.81E-01,1033,75,9,0.04278775,55,9668,2,4,826206.7
10482,tgb,-79.97505,43.57994,0,bird,347,2.76E-01,892,68,13,0.6843355,56,9787,4,2,797389.4
10483,tgb,-80.26762,43.59515,0,bird,347,-9.95E-01,940,71,13,0.7612038,54,9794,1,4,797085.8
10484,tgb,-77.99274,45.84033,0,bird,347,-4.59E-01,897,60,18,0.7954411,23,11394,-26,2,553906.6
10485,tgb,-79.24811,44.02739,0,bird,346,1.16E-01,834,58,13,0.7540984,52,9955,2,5,746576.6
10486,tgb,-81.1775,43.42355,0,bird,346,7.07E-01,1034,75,9,0.2716046,55,9663,2,4,824179
10487,tgb,-79.9979,43.56908,0,bird,346,-1.00E+00,898,69,13,0.4807283,56,9787,4,4,798476.8
10488,tgb,-78.97431,45.29621,0,bird,345,-8.16E-01,1047,68,12,0.249923,32,10769,-17,3,606425.9
10048,tgb,-78.8069,45.47769,0,bird,474,2.72E-01,1024,67,13,1.15474,22,10936,-28,2,586776.3
10489,tgb,-80.17184,43.48565,0,bird,345,-9.70E-01,930,72,13,0.4009755,56,9766,3,4,809069.7
10490,tgb,-79.91538,43.85454,0,bird,345,-8.49E-01,879,63,12,1.522351,53,9863,1,4,767123
10491,tgb,-80.30966,43.57798,0,bird,345,-7.89E-01,948,72,12,0.2395831,54,9799,1,4,799253.4
10492,tgb,-80.25545,43.56968,0,bird,345,-8.86E-01,940,71,13,0.3095892,54,9787,2,5,799930.4
10493,tgb,-81.22202,43.38999,0,bird,345,-3.44E-01,1031,75,9,0.08927103,56,9656,2,4,828571.9
10494,tgb,-77.69029,45.82143,0,bird,345,-9.42E-01,876,59,18,1.577126,25,11425,-23,2,561198.9
10495,tgb,-80.54389,43.4759,0,bird,344,-9.81E-01,979,75,12,0.2139378,55,9756,1,5,812636.4
10496,tgb,-79.68332,44.50175,0,bird,344,-8.91E-01,952,61,12,0.9160314,45,10032,-6,2,693585.8
10497,tgb,-79.05,45.08333,0,bird,344,-9.81E-01,1054,68,12,0.02320492,35,10609,-15,2,629494
10498,tgb,-79.55369,45.79973,0,bird,344,9.73E-01,1093,69,14,0.4305041,30,10946,-19,2,549670.9
10004,tgb,-80.30048,44.22076,0,bird,521,-4.47E-01,970,65,11,0.02935215,38,9826,-12,4,728624.9
10049,tgb,-80.07478,44.05005,0,bird,472,3.22E-02,916,63,11,1.469192,43,9858,-8,2,745604.9
10499,tgb,-78.56094,45.03577,0,bird,344,-1.88E-01,986,66,11,0.6534281,35,10711,-15,2,636720
10500,tgb,-80.71089,44.48836,0,bird,343,7.62E-01,1047,67,13,1.849475,47,9673,-2,4,701503.6
10501,tgb,-77.13343,45.36666,0,bird,343,8.08E-01,850,61,13,1.210485,32,11190,-15,2,619542.8
10502,tgb,-80.5561,43.46868,0,bird,343,6.86E-01,979,75,12,0.7368388,55,9756,1,5,813748.6
10503,tgb,-80.48135,43.58875,0,bird,343,-8.54E-01,974,73,12,0.2995116,54,9769,0,4,798619.6
10504,tgb,-80.03312,43.53339,0,bird,343,-6.25E-01,907,70,13,0.05588482,56,9790,4,2,802516.7
10505,tgb,-83.63183,48.40052,0,bird,343,-5.18E-01,805,41,23,0.2822977,-2,12239,-53,3,348704.7
10506,tgb,-79.21477,45.40443,0,bird,343,-6.24E-02,1078,69,14,0.332078,32,10764,-18,2,593247.5
10507,tgb,-80.53772,43.49698,0,bird,342,7.66E-01,978,74,12,0.2569345,55,9756,1,5,809741.1
10508,tgb,-79.61661,45.8483,0,bird,342,-1.56E-01,1090,68,14,0.2594371,30,10956,-19,2,543991.7
10050,tgb,-78.39972,45.61671,0,bird,471,8.35E-01,954,63,15,0.8468384,19,11121,-30,2,574233.6
10509,tgb,-80.48313,43.45006,0,bird,342,-9.85E-01,971,75,13,0.1037754,55,9768,1,5,815034.6
10510,tgb,-80.11938,43.51016,0,bird,342,6.12E-17,920,71,13,0.1103148,56,9793,3,4,805823.8
10511,tgb,-80.78457,44.54988,0,bird,342,-9.89E-01,1053,67,14,1.259634,46,9641,-3,2,696621.8
10512,tgb,-78.69878,44.05378,0,bird,342,-9.95E-01,835,61,11,0.5745075,50,9937,2,4,745285.6
10513,tgb,-77.19968,45.00004,0,bird,342,-7.45E-01,864,64,11,0.5181367,36,10895,-12,2,657795.9
10514,tgb,-85.67501,48.7,0,bird,342,1.90E-01,866,53,19,0.761416,-5,11571,-55,2,424821.3
10515,tgb,-77.41483,44.84357,0,bird,342,6.64E-01,874,65,11,0.3805833,37,10730,-11,2,671239.1
10516,tgb,-93.35088,48.63997,0,bird,342,7.07E-01,677,42,51,0.08557545,13,12885,-24,2,896799.3
10517,tgb,-81.24914,43.74153,0,bird,341,9.81E-01,1073,72,10,0.06312417,54,9600,1,4,790639.9
10518,tgb,-80.01234,43.56098,0,bird,341,-9.85E-01,901,69,13,0.4807283,56,9801,4,4,799486.1
10051,tgb,-83.76865,47.95828,0,bird,471,-9.36E-01,884,44,22,0.4732786,-4,11825,-55,2,396299.8
10519,tgb,-78.82958,45.15634,0,bird,341,-8.66E-01,1029,67,12,1.039508,34,10727,-15,3,621536.2
10520,tgb,-79.81019,47.00807,0,bird,341,8.57E-01,914,56,19,0.4558947,15,11864,-33,3,415856.1
10521,tgb,-89.69083,48.54412,0,bird,341,8.65E-01,753,46,31,0.104293,4,11989,-45,4,684728.1
10522,tgb,-80.17056,43.53399,0,bird,341,6.87E-01,926,71,13,0.7530268,56,9773,2,4,803211.9
10523,tgb,-93.8369,48.63157,0,bird,341,-9.36E-01,678,42,53,0.1767228,13,13064,-24,4,918468.4
10524,tgb,-80.27951,43.56956,0,bird,341,-3.16E-01,942,72,13,0.2139378,55,9784,2,4,800044.8
10525,tgb,-80.50319,43.41918,0,bird,341,9.06E-01,975,76,12,0.4495917,55,9768,2,5,818070.6
10526,tgb,-78.94482,45.20224,0,bird,341,9.72E-01,1043,68,12,0.8689877,34,10726,-16,3,616250.4
10527,tgb,-79.01187,45.33039,0,bird,340,-9.28E-01,1051,68,13,0.6188994,32,10794,-17,2,601460.3
10528,tgb,-79.87934,48.31629,0,bird,339,7.96E-01,854,47,25,0.07903305,-5,12650,-53,2,272590.7
10052,tgb,-78.64209,45.54354,0,bird,470,1.00E+00,995,65,14,0.2507833,21,11026,-28,2,580015.3
10529,tgb,-80.11272,44.19137,0,bird,339,9.49E-01,928,62,11,2.315352,49,9885,-2,2,730315.4
10530,tgb,-79.5832,44.51827,0,bird,339,-9.37E-01,954,61,12,1.419615,45,10078,-5,4,691408.8
10531,tgb,-79.56961,44.53044,0,bird,339,-5.68E-01,959,61,12,0.7631815,45,10078,-6,4,690407.7
10532,tgb,-80.51717,43.45189,0,bird,339,8.65E-01,975,75,12,0.6464701,55,9774,2,5,815315.5
10533,tgb,-80.66838,44.66188,0,bird,339,5.67E-01,1047,66,15,0.6955717,45,9704,-4,4,682763
10534,tgb,-80.02755,43.52855,0,bird,339,-3.85E-01,906,70,13,0.2645749,56,9769,3,4,803443.4
10535,tgb,-81.26568,43.46699,0,bird,339,-1.84E-16,1039,74,9,0.1083447,56,9631,2,4,821487.9
10536,tgb,-80.80496,43.23798,0,bird,339,2.93E-01,992,78,11,0.2332052,57,9718,3,4,841152.4
10537,tgb,-79.58962,43.94732,0,bird,339,-9.47E-01,842,59,13,0.8384697,53,9914,2,4,754497.4
10538,tgb,-77.87612,45.10741,0,bird,338,-9.96E-01,881,62,12,1.755834,34,10808,-15,1,635825
10053,tgb,-78.7099,45.52908,0,bird,470,6.94E-01,1006,66,14,0.9422176,21,11003,-28,2,581556.1
10539,tgb,-80.54165,43.46988,0,bird,338,-7.47E-01,978,75,12,0.256305,55,9768,2,5,813601.6
10540,tgb,-80.277,43.56223,0,bird,338,2.70E-01,942,72,13,0.2139378,55,9794,2,5,801011.9
10541,tgb,-78.99342,45.3198,0,bird,338,-9.82E-01,1051,68,13,0.535611,33,10790,-17,5,603456.9
10542,tgb,-93.67206,48.5221,0,bird,338,-8.00E-01,677,42,53,0.2494918,14,12978,-24,2,921918.9
10543,tgb,-78.69442,44.05473,0,bird,338,-9.96E-01,835,61,11,0.5745075,51,9955,2,4,745329.9
10544,tgb,-80.26705,43.55468,0,bird,338,6.12E-17,942,72,13,0.3542032,55,9794,2,5,801921.7
10545,tgb,-83.43642,48.3806,0,bird,338,-1.33E-01,794,41,23,0.5400158,-2,12271,-53,2,342707.9
10546,tgb,-95.11153,49.42692,0,bird,338,8.64E-01,580,36,51,0.2792292,5,13576,-28,2,855250.1
10547,tgb,-80.02562,43.54244,0,bird,337,-4.10E-01,903,69,13,0.3335341,56,9769,3,2,801506
10548,tgb,-78.80068,45.10478,0,bird,337,-6.65E-02,1023,67,12,0.399226,35,10691,-15,3,628486.9
10054,tgb,-78.57302,45.56352,0,bird,469,6.82E-02,982,65,15,0.6859071,20,11050,-28,2,577610.3
10549,tgb,-79.59132,43.96007,0,bird,337,9.91E-01,842,59,13,0.8059295,53,9914,2,2,753527.1
10550,tgb,-80.80115,43.22653,0,bird,337,-2.70E-01,992,78,11,0.2332052,57,9717,3,4,842028.6
10551,tgb,-94.43914,48.98717,0,bird,337,9.72E-01,642,39,52,0.02320492,10,13301,-25,2,896711.4
10552,tgb,-78.62764,44.10089,0,bird,337,-9.31E-01,840,61,10,0.643716,49,9997,1,4,739846
10553,tgb,-84.15681,48.31223,0,bird,337,-9.74E-01,856,45,21,0.1982621,-1,11926,-51,3,379280.5
10554,tgb,-78.60233,44.84594,0,bird,337,3.89E-01,970,65,11,0.1542731,38,10555,-11,2,657711.6
10555,tgb,-78.11331,44.74517,0,bird,337,-4.53E-01,894,64,10,0.4470697,38,10543,-9,2,673417
10556,tgb,-78.69905,45.04558,0,bird,337,-8.90E-01,1008,66,11,0.4286239,36,10677,-14,3,634859.3
10557,tgb,-79.97503,43.66916,0,bird,337,-9.39E-02,890,67,13,1.620925,55,9811,3,4,787700
10558,tgb,-80.51317,43.507,0,bird,336,9.98E-01,975,74,12,0.3677764,55,9756,1,4,808558.1
10055,tgb,-80.06645,44.03339,0,bird,469,1.74E-02,912,63,12,1.490749,43,9882,-7,4,747493.6
10559,tgb,-80.27155,43.56929,0,bird,336,-6.55E-01,942,72,13,0.2139378,55,9794,2,4,800044.8
10560,tgb,-79.61594,43.94849,0,bird,336,-8.06E-01,844,59,13,1.101646,53,9914,2,2,754545.8
10561,tgb,-79.17212,45.62619,0,bird,336,-6.81E-01,1061,69,13,2.077322,30,10926,-20,3,569031.8
10562,tgb,-80.00187,43.54945,0,bird,336,-9.67E-01,899,69,13,0.4813998,56,9769,3,2,800414.4
10563,tgb,-78.50755,45.04713,0,bird,336,-2.00E-01,981,65,11,0.9240468,35,10726,-14,5,635165.2
10564,tgb,-77.27062,44.9082,0,bird,336,-5.34E-01,870,65,10,0.4093478,37,10787,-10,2,667107.1
10565,tgb,-79.57804,45.8302,0,bird,336,-3.04E-01,1090,68,14,0.3677764,30,10974,-19,2,545825.9
10566,tgb,-80.01968,48.47378,0,bird,336,-1.28E-01,847,46,25,0.2700139,-8,12690,-57,2,255952.7
10567,tgb,-80.3249,46.9159,0,bird,336,1.73E-01,894,56,18,1.746098,17,11833,-31,3,431140.3
10568,tgb,-81.22981,43.36402,0,bird,335,-9.73E-01,1028,75,9,0.04151021,57,9673,3,4,831558.6
10056,tgb,-80.08184,44.0693,0,bird,468,9.65E-01,918,63,11,1.772296,43,9859,-8,4,743717
10569,tgb,-80.24979,43.55006,0,bird,335,-7.07E-01,939,72,13,0.6312165,55,9783,2,5,801808.7
10570,tgb,-80.01479,43.54444,0,bird,335,-5.81E-01,902,69,13,0.3335341,56,9769,3,4,801464.6
10571,tgb,-80.42344,43.44882,0,bird,335,6.00E-01,961,75,13,0.2645749,56,9748,2,5,814629.1
10572,tgb,-80.55402,43.53609,0,bird,335,-2.96E-01,982,74,12,0.09790156,55,9756,1,4,805954.8
10573,tgb,-80.05223,48.49163,0,bird,335,-9.86E-01,847,46,25,0.242265,-8,12672,-57,1,255489.8
10574,tgb,-80.87818,44.23705,0,bird,335,-4.89E-01,1069,70,12,0.4094793,50,9614,0,4,732201.3
10575,tgb,-78.48176,46.08062,0,bird,335,-9.97E-01,950,62,20,1.60042,21,11437,-28,2,521434.8
10576,tgb,-80.50684,43.54123,0,bird,334,-2.89E-01,974,74,12,0.2181745,55,9762,1,4,804625.1
10577,tgb,-77.62298,45.36316,0,bird,334,8.77E-01,863,61,14,1.473726,32,11076,-16,2,611762.3
10578,tgb,-80.13383,43.48865,0,bird,334,-9.99E-01,922,71,13,0.3584343,57,9773,4,4,807855.2
10057,tgb,-78.69582,45.54804,0,bird,468,3.16E-01,1003,66,14,0.9300274,21,11009,-28,2,578761.4
10579,tgb,-78.74154,44.05137,0,bird,334,-9.98E-01,836,61,11,1.146508,51,9951,2,2,745072.4
10580,tgb,-79.13331,45.37974,0,bird,334,-5.42E-01,1065,69,13,0.3818545,33,10788,-17,2,596291
10581,tgb,-80.49444,43.49453,0,bird,333,4.90E-01,972,74,12,0.3449617,55,9774,2,5,810276.1
10582,tgb,-94.30389,48.71377,0,bird,333,-7.89E-01,657,41,54,0.366897,12,13191,-24,4,925792.5
10583,tgb,-80.75544,43.09803,0,bird,333,-6.07E-02,988,80,11,1.366942,58,9684,5,4,856055.5
10584,tgb,-78.68222,44.08152,0,bird,333,9.89E-01,838,61,11,0.5104947,50,9966,2,2,741499.7
10585,tgb,-94.55994,48.85448,0,bird,333,-1.41E-01,630,39,54,0.02935215,10,13298,-26,4,913356.9
10586,tgb,-79.96753,43.59589,0,bird,333,1.73E-02,891,68,13,0.9685289,56,9803,3,2,795413.1
10587,tgb,-79.05138,44.02968,0,bird,333,-7.83E-01,834,59,12,0.5745075,52,9954,3,2,746898.9
10588,tgb,-80.34806,44.52001,0,bird,333,9.05E-01,995,64,13,5.935903,46,9827,-4,2,695218.9
10058,tgb,-78.66127,45.54269,0,bird,467,-7.50E-01,997,65,14,0.6765023,21,11009,-28,2,579956.7
10589,tgb,-78.54687,45.04424,0,bird,333,-8.91E-01,986,66,11,0.9639051,35,10707,-14,2,635814.3
10590,tgb,-80.17953,43.52196,0,bird,332,8.78E-01,928,71,13,0.3704023,56,9798,4,4,804281.6
10591,tgb,-80.25721,43.54911,0,bird,332,4.47E-01,941,72,13,0.3542032,55,9787,2,5,801864.9
10592,tgb,-80.00586,43.53293,0,bird,332,-5.43E-01,901,69,13,0.4278696,57,9779,4,2,802392.4
10593,tgb,-79.63821,45.82282,0,bird,332,6.25E-01,1094,68,14,0.3479148,31,10934,-18,2,546975.4
10594,tgb,-77.67978,44.84046,0,bird,332,-7.81E-01,876,64,11,0.2619158,37,10656,-11,2,667134.1
10595,tgb,-79.0559,45.0563,0,bird,332,-7.96E-01,1054,68,12,0.2890828,37,10578,-13,3,631411.1
10596,tgb,-94.54086,48.94282,0,bird,331,9.85E-01,631,39,54,0.02935215,10,13330,-24,4,902466.6
10597,tgb,-79.60055,43.95591,0,bird,331,9.69E-01,843,59,13,1.086148,53,9914,2,2,753542.6
10598,tgb,-79.99767,43.54384,0,bird,331,-8.77E-01,899,69,13,0.4813998,57,9779,4,2,801383.3
10005,tgb,-80.39122,44.16902,0,bird,520,-9.87E-01,984,66,11,0.06563339,39,9802,-11,4,735157.4
10059,tgb,-80.14881,44.08889,0,bird,467,4.21E-01,930,64,11,0.4725955,43,9856,-8,2,741169.6
10599,tgb,-77.32766,45.32141,0,bird,331,-9.83E-01,852,61,13,0.8927594,33,11098,-15,2,621539.1
10600,tgb,-78.84657,44.05678,0,bird,331,6.87E-01,839,60,12,1.473726,52,9969,3,2,743650.6
10601,tgb,-94.57514,48.83033,0,bird,331,-2.43E-01,630,39,54,0.02075511,10,13298,-26,4,914496.6
10602,tgb,-79.63718,45.82261,0,bird,331,1.00E+00,1094,68,14,0.3479148,31,10934,-18,2,546950.3
10603,tgb,-80.9225,46.72409,0,bird,331,-4.77E-01,885,58,18,0.6767411,19,11582,-30,2,461333.8
10604,tgb,-80.23535,48.19777,0,bird,331,-9.42E-01,838,46,23,0.1253923,-4,12543,-53,2,289654
10605,tgb,-79.57031,45.77612,0,bird,331,-3.16E-01,1096,69,14,0.366897,31,10932,-18,2,551630.1
10606,tgb,-80.23677,43.52428,0,bird,330,5.55E-01,935,72,13,0.7495874,56,9794,3,4,804600.1
10607,tgb,-94.43364,49.81672,0,bird,330,9.54E-01,626,37,45,0.3899471,8,13588,-24,1,804017.8
10608,tgb,-79.29774,45.51465,0,bird,330,-4.06E-01,1085,70,14,0.6790442,32,10828,-17,2,580547.8
10060,tgb,-78.23708,45.22019,0,bird,467,-8.45E-01,937,63,13,0.5546724,25,10852,-24,2,619202.7
10609,tgb,-79.32792,45.62559,0,bird,330,-5.08E-02,1084,69,14,1.211152,31,10883,-18,2,568887.5
10610,tgb,-80.35234,43.31653,0,bird,330,7.07E-01,958,77,12,0.5385182,57,9736,4,4,828558.4
10611,tgb,-77.26635,44.91671,0,bird,330,1.41E-01,870,64,11,0.4725955,37,10821,-11,2,666159.8
10612,tgb,-94.02664,50.15611,0,bird,330,-6.29E-01,648,36,43,0.01467608,5,13561,-28,2,762469.3
10613,tgb,-80.48487,43.34008,0,bird,329,-9.94E-01,970,77,12,0.5684782,57,9735,3,4,826623.3
10614,tgb,-79.96645,43.58339,0,bird,329,5.65E-03,892,68,13,0.6843355,57,9787,4,4,796382.1
10615,tgb,-80.0074,43.52539,0,bird,329,-6.05E-01,902,70,13,0.4278696,57,9795,5,2,803361.2
10616,tgb,-79.78976,47.06371,0,bird,329,-9.85E-01,909,55,19,0.4505487,15,11903,-33,2,409944.9
10617,tgb,-79.51516,43.97843,0,bird,329,-1.38E-01,836,58,13,0.4587204,53,9906,2,4,751482.4
10618,tgb,-80.79801,43.24064,0,bird,329,1.71E-01,992,78,11,0.2101285,57,9703,3,4,840102.5
10061,tgb,-78.23238,45.18564,0,bird,466,-7.07E-01,938,63,13,0.5009125,25,10837,-24,2,623055.5
10619,tgb,-79.23461,44.0092,0,bird,328,-9.60E-01,831,58,13,1.264324,53,9956,4,4,748533.6
10620,tgb,-80.51647,43.46672,0,bird,328,4.14E-01,975,75,12,0.1870834,56,9753,2,5,813384.8
10621,tgb,-79.97984,43.53876,0,bird,328,-9.76E-01,898,69,13,0.4318777,57,9796,5,2,801304.1
10622,tgb,-84.08394,48.31134,0,bird,328,-8.90E-01,848,44,22,0.6360596,0,11961,-51,3,375894.8
10623,tgb,-94.49212,49.76615,0,bird,328,-8.02E-01,621,37,46,0.2924162,8,13581,-24,5,810454
10624,tgb,-79.99331,43.53904,0,bird,328,-9.38E-01,899,69,13,0.4318777,57,9796,5,2,801343.4
10625,tgb,-80.44658,43.49963,0,bird,328,-2.70E-02,967,74,12,0.5500914,55,9776,3,4,809034.3
10626,tgb,-79.65,45.83333,0,bird,328,3.44E-01,1094,68,14,0.2235382,31,10945,-18,2,546031.2
10627,tgb,-85.83514,49.12618,0,bird,328,-9.73E-01,844,48,23,2.821214,-9,12111,-61,4,405865.1
10628,tgb,-94.30195,49.11945,0,bird,328,1.00E+00,651,39,50,0.03113266,10,13318,-23,2,880868.7
10062,tgb,-78.88762,45.61903,0,bird,466,2.72E-01,1025,67,14,0.5578665,21,11010,-28,2,570931.6
10629,tgb,-80.7891,43.05492,0,bird,327,-9.27E-01,992,81,12,0.6451362,59,9646,6,4,861207.3
10630,tgb,-79.06641,45.06671,0,bird,327,-9.99E-01,1054,68,12,0.2890828,37,10575,-14,3,631388.4
10631,tgb,-80.66246,43.35603,0,bird,327,-7.94E-01,986,77,11,0.170204,57,9743,3,4,826166.3
10632,tgb,-80.79458,43.19645,0,bird,327,6.71E-01,990,79,11,0.08557545,58,9707,4,4,845794.8
10633,tgb,-79.99811,43.53616,0,bird,327,-4.31E-01,899,69,13,0.4278696,57,9795,5,2,802352.1
10634,tgb,-79.997,43.50612,0,bird,327,-6.20E-01,903,70,13,0.6580259,57,9761,5,2,805258.6
10635,tgb,-94.56697,48.71671,0,bird,327,-9.99E-01,630,39,56,0,11,13243,-25,3,928067.4
10636,tgb,-81.27679,43.38403,0,bird,327,-8.00E-01,1030,75,9,0.2181745,57,9636,4,4,830217.9
10637,tgb,-78.79583,44.04544,0,bird,327,-8.88E-01,834,60,11,0.9833102,52,9951,3,4,745805.2
10638,tgb,-80.9901,43.24228,0,bird,327,7.26E-01,1009,78,10,0.4286239,57,9694,4,4,842135.8
10063,tgb,-83.10778,47.59149,0,bird,466,-7.07E-01,866,47,22,0.03113266,1,11791,-50,2,412325
10639,tgb,-80.48122,43.48296,0,bird,327,-4.47E-01,970,74,12,0.7735508,56,9756,2,5,811171.9
10640,tgb,-79.81643,46.85004,0,bird,327,-2.17E-01,935,58,18,0.02075511,19,11734,-29,2,433333.3
10641,tgb,-79.31673,45.52789,0,bird,327,6.88E-01,1088,70,14,1.268446,32,10828,-17,5,579569.8
10642,tgb,-79.54172,48.14136,0,bird,326,7.31E-01,881,48,25,1.477591,-1,12534,-49,2,289567.4
10643,tgb,-79.99022,43.52945,0,bird,326,-5.55E-01,899,69,13,0.3335341,57,9769,5,2,803281.1
10644,tgb,-78.67009,45.09734,0,bird,326,-9.94E-01,1004,66,12,0.2596446,35,10712,-14,3,629258.3
10645,tgb,-80.15173,43.42345,0,bird,325,-8.94E-01,926,73,13,0.3807248,58,9757,5,4,814728.4
10646,tgb,-80.90137,43.17463,0,bird,325,-9.56E-01,997,79,11,0.2870266,58,9672,4,4,848784.6
10647,tgb,-78.88515,46.09137,0,bird,325,-9.50E-01,991,64,18,0.437821,24,11254,-25,2,517624.7
10648,tgb,-78.98784,45.31242,0,bird,325,9.09E-01,1051,68,13,0.6146221,34,10779,-16,2,604426.9
10064,tgb,-78.15544,45.05532,0,bird,466,-9.67E-01,922,63,12,0.5110217,27,10755,-22,2,637342.9
10649,tgb,-80.65923,43.35115,0,bird,325,-5.62E-01,986,77,11,0.170204,57,9743,3,4,827130.6
10650,tgb,-81.43776,43.73277,0,bird,325,1.00E+00,1066,70,11,0.1993455,55,9550,2,4,794354.3
10651,tgb,-94.40031,50.23339,0,bird,325,4.41E-01,620,35,44,0.0328167,4,13686,-28,3,756944.2
10652,tgb,-81.5627,48.22763,0,bird,325,4.56E-01,848,47,23,0.7454825,-2,12342,-53,2,314355.3
10653,tgb,-79.20604,45.39615,0,bird,325,5.88E-01,1074,69,13,0.903726,33,10762,-17,2,594230
10654,tgb,-80.24493,43.52169,0,bird,324,5.46E-01,936,72,13,0.5029507,56,9789,3,5,804655.1
10655,tgb,-79.31642,44.00005,0,bird,324,-1.96E-01,831,58,13,1.079238,53,9957,4,4,749448.7
10656,tgb,-81.43051,43.90498,0,bird,324,-9.98E-01,1083,69,13,0.4290006,54,9533,2,4,776114.3
10657,tgb,-79.56127,45.5976,0,bird,324,-9.39E-02,1116,70,15,0.6798365,33,10812,-17,4,571022.6
10658,tgb,-79.07515,45.30093,0,bird,324,3.42E-01,1059,69,13,1.749943,34,10742,-16,2,605166.3
10065,tgb,-78.02365,45.33638,0,bird,466,3.99E-01,899,61,15,1.195904,23,10961,-25,2,609030.6
10659,tgb,-94.86887,50.05604,0,bird,324,-4.81E-01,590,34,46,0.7575884,4,13667,-28,3,781568.7
10660,tgb,-80.10712,48.125,0,bird,324,9.42E-01,841,47,23,0.2706115,-2,12528,-51,2,295330.4
10661,tgb,-80.86647,46.76671,0,bird,324,-2.93E-01,884,58,18,0.6352973,19,11648,-29,2,455505.4
10662,tgb,-78.70464,45.00312,0,bird,324,3.33E-01,1004,66,11,0.3911878,37,10653,-12,2,639651.3
10663,tgb,-80.30785,43.47154,0,bird,323,-8.62E-01,949,74,13,0.5060456,56,9765,3,4,811823.9
10664,tgb,-79.9913,43.53122,0,bird,323,-6.20E-01,899,69,13,0.3335341,57,9769,5,2,802312.3
10665,tgb,-79.99494,43.51358,0,bird,323,-8.48E-01,900,70,13,0.7339106,58,9772,5,2,804250
10666,tgb,-88.3,50.8,0,bird,323,-8.87E-01,754,42,38,0.04278775,-24,13529,-75,3,472441.6
10667,tgb,-80.90105,43.1549,0,bird,323,-1.34E-01,998,79,11,0.2567248,58,9673,4,4,851671.1
10668,tgb,-80.24098,43.53939,0,bird,323,-8.85E-01,936,72,13,0.6312165,56,9794,3,5,802720.3
10066,tgb,-80.5085,43.82876,0,bird,465,-7.07E-01,993,70,11,0.1785416,45,9783,-5,4,773740.1
10669,tgb,-78.3321,44.74051,0,bird,323,4.73E-01,915,64,10,0.4548305,39,10513,-8,2,671345.5
10670,tgb,-80.42344,43.4817,0,bird,323,-9.96E-01,966,74,12,0.8124491,56,9783,2,4,810764.8
10671,tgb,-80.51798,48.23869,0,bird,323,1.00E+00,841,46,22,0.3315912,-5,12527,-53,3,290158.9
10672,tgb,-94.47803,49.72053,0,bird,323,-8.94E-01,625,37,46,0.01467608,8,13576,-23,3,815152.1
10673,tgb,-78.78939,44.0509,0,bird,322,9.96E-01,835,60,12,0.2849556,52,9951,3,4,744835.8
10674,tgb,-78.67033,44.82423,0,bird,322,-9.14E-01,975,65,10,0.2834398,39,10539,-9,2,659270.9
10675,tgb,-80.48205,43.52915,0,bird,322,7.30E-02,971,74,12,0.4753219,56,9762,2,4,806343.9
10676,tgb,-80.83333,43.13333,0,bird,322,-9.87E-01,992,79,11,0.05291534,58,9686,4,4,852881.9
10677,tgb,-80.23236,43.53126,0,bird,321,7.52E-01,934,72,13,0.7495874,56,9783,3,5,803632.6
10678,tgb,-79.07106,44.0096,0,bird,321,-8.51E-01,834,59,12,1.605186,53,9954,4,2,748780.1
10067,tgb,-80.52012,43.81128,0,bird,465,5.75E-01,994,71,11,0.2723964,45,9788,-5,4,775744.3
10679,tgb,-80.6429,43.33071,0,bird,321,2.19E-01,982,77,12,0.5272017,57,9731,3,4,828902.7
10680,tgb,-77.63005,45.40161,0,bird,321,-9.68E-01,859,60,15,1.476425,32,11076,-17,3,606866.5
10681,tgb,-80.23375,43.42956,0,bird,321,-7.07E-01,940,74,13,0.3341793,57,9760,5,4,815242.4
10682,tgb,-79.98544,43.5241,0,bird,321,-1.27E-01,899,69,13,0.3335341,58,9779,5,2,803241.9
10683,tgb,-80.47703,43.55918,0,bird,321,-3.68E-01,970,73,12,0.1445423,55,9776,2,4,802411.8
10684,tgb,-80.91415,43.12818,0,bird,321,-9.26E-01,998,79,11,0.4131446,59,9683,5,4,854741.1
